kOsc1Wave,kOsc1Coarse,kOsc1Fine,kOsc1Split,kOsc2Wave,kOsc2Coarse,kOsc2Fine,kOsc2Split,kOscMix,kFmMode,kFmCoarse,kFmFine,kFilterEnabled,kFilterCutoff,kFilterResonance,kFilterKeyTrack,kVolEnvA,kVolEnvD,kVolEnvS,kVolEnvR,kVolEnvV,kModEnvA,kModEnvD,kModEnvS,kModEnvR,kModEnvV,kLfoAmount,kLfoFrequency,kLfoDelay,kVolEnvFm,kVolEnvCutoff,kModEnvFm,kModEnvCutoff,kLfoFm,kLfoCutoff,kVoiceMode,kGlideSpeed,kMasterVolume
3,22,0.297882,0.011625,4,22,0.079681,0.024677,0.136475,1,31,-0.052887,true,1626.569214,0.482590,0.970123,997.020040,953.162093,0.415237,927.307130,0.059235,984.007100,955.786784,0.408691,985.741357,0.644104,-0.065155,3.112090,999.849719,9.915527,2482.666016,-10.624512,87.402344,22.431152,-6825.439453,1,992.850477,0.306679
3,-8,-0.089630,-0.007484,1,-8,-0.937225,-0.013831,0.234833,2,10,0.302979,true,6872.454834,0.770615,-0.287079,993.770422,978.140977,0.737473,937.239972,0.316238,980.959762,999.057115,0.865311,985.822690,0.081055,-0.016824,1.587577,999.565182,12.554443,3542.968750,-11.593506,5639.160156,10.617188,1322.021484,2,738.617471,0.078094
3,-22,-0.124908,-0.019883,4,-22,0.530823,-0.000199,0.898376,0,17,0.066193,true,5361.714783,0.375763,0.121643,994.228513,998.642778,0.207169,996.487201,0.768509,978.423877,987.185057,0.326309,965.015068,0.873993,-0.049176,9.234702,999.284588,-14.600830,3755.859375,-20.186279,-733.398438,16.156494,4947.998047,2,981.986431,0.245041
4,23,0.291901,0.013024,5,23,0.316589,0.017173,0.233887,1,20,0.729279,false,619.206238,0.328918,-0.224213,957.505975,985.300834,0.726898,994.952648,0.482452,992.418512,944.845042,0.937698,952.343060,0.596329,0.034262,2.068722,999.350019,-14.991943,874.023438,17.910645,1613.525391,11.782471,-1595.214844,1,960.937632,0.322235
1,-6,0.842743,0.013458,5,-6,0.306000,0.021243,0.243149,1,24,0.669159,false,2254.390259,0.129929,0.116425,905.437172,970.174821,0.722946,881.451567,0.475174,989.501389,996.988321,0.670074,997.542414,0.763885,-0.071478,0.794104,998.113621,18.118652,4830.322266,-10.812744,-7150.878906,-20.776611,-3849.121094,1,975.859276,0.268494
2,-15,0.589233,0.012585,4,-15,-0.995575,-0.012983,0.376434,1,38,0.293182,true,2589.853210,0.515396,0.532288,981.977037,995.897839,0.162399,971.974603,0.058456,993.574069,956.493319,0.032501,994.641395,0.375885,-0.079047,1.207229,999.372865,7.875732,1721.923828,-14.597168,4288.574219,-3.829834,-6747.558594,2,787.705467,0.285027
4,-4,0.719421,0.013665,2,-4,0.277496,0.008047,0.772507,1,5,-0.968506,true,4697.485962,0.723648,0.161163,995.789736,999.296894,0.449265,969.462610,0.311340,984.712384,983.720817,0.099808,963.580300,0.113480,0.065350,0.201261,999.822310,9.824707,-6935.302734,8.786865,-310.302734,9.024170,-3244.628906,2,853.191370,0.417091
5,6,0.722260,0.012507,5,6,-0.984344,-0.020110,0.873718,2,22,0.559021,false,6928.953857,0.323898,0.434784,986.486157,984.071389,0.443008,974.579121,0.757385,947.645771,998.277146,0.594543,973.482809,0.329788,-0.085532,4.024994,997.986169,21.983643,-365.478516,4.648682,4879.638672,-19.362305,-6852.783203,0,995.826470,0.320923
1,18,-0.298798,-0.018282,4,18,-0.395172,-0.004514,0.877975,0,25,0.810150,true,6068.317871,0.195023,0.102112,908.240643,966.739213,0.302658,962.394469,0.460144,980.175929,971.909785,0.049774,982.736836,0.596008,0.088748,0.221425,996.210920,18.634277,1979.003906,20.949463,6975.585938,7.567383,5789.794922,2,771.539773,0.202766
2,6,0.697693,0.007474,3,6,0.627502,0.006409,0.331345,0,37,-0.842255,true,6251.574402,0.731155,-0.812073,986.288286,988.043201,0.745285,997.650050,0.386810,973.532812,993.620118,0.466751,933.998627,0.364304,0.063864,0.664841,997.245549,-19.645752,-2326.660156,3.789551,5115.478516,16.235596,-2329.833984,0,905.126057,0.291771
5,-22,-0.921051,-0.014317,2,-22,0.168152,0.022069,0.085388,0,4,0.677429,true,4395.630188,0.291550,0.654846,963.490952,955.806811,0.596619,993.375695,0.371368,929.579458,977.417108,0.289063,951.869493,0.900909,0.074054,5.500325,999.423855,-13.963623,7252.441406,11.978760,-7598.632813,10.064941,-6431.396484,1,945.306159,0.413368
0,-19,0.159729,0.024092,2,-19,-0.512543,-0.019307,0.259293,2,24,-0.999847,false,3523.913574,0.860855,-0.005707,990.040110,983.257219,0.922485,931.048342,0.163605,987.498447,974.245757,0.038345,988.212726,0.593155,-0.016333,0.503882,999.626301,5.088867,-6072.265625,-23.507080,4150.146484,15.417480,-7353.027344,1,849.228327,0.338890
0,-11,0.420288,-0.006716,5,-11,0.243378,-0.005854,0.871780,2,48,-0.184265,false,5729.201965,0.608994,0.891479,986.521791,994.380982,0.755829,982.369345,0.077652,992.135244,987.002130,0.304092,997.520580,0.714523,0.092603,1.875908,997.521830,12.262207,-5715.332031,-8.349609,-3940.429688,-19.579102,-4035.400391,2,888.627233,0.389206
3,-23,0.228912,0.019860,4,-23,-0.040070,-0.024737,0.138809,1,47,-0.864380,true,4746.313782,0.730316,-0.583374,993.682202,998.590461,0.908035,996.661563,0.546829,992.575550,974.256308,0.115753,981.959200,0.213776,-0.025443,0.104860,999.279084,17.725342,-4153.808594,-8.756104,4555.664063,6.745605,-2514.648438,1,970.398656,0.310471
1,-20,-0.984924,0.020181,0,-20,0.226013,-0.023612,0.133438,2,6,-0.398315,false,3481.174011,0.671890,0.141418,984.092070,981.203178,0.521011,977.669627,0.632370,988.373302,964.348211,0.478073,926.623369,0.484131,-0.078235,0.278948,999.328313,3.366211,3156.494141,-3.534668,107.666016,-15.692871,448.974609,0,970.546426,0.331039
0,-15,-0.146271,0.017694,1,-15,0.980194,0.024857,0.304291,2,20,-0.200531,false,4884.151917,0.767746,-0.345184,989.802342,993.034922,0.142563,967.715867,0.980728,992.920980,999.729008,0.879623,961.735821,0.216690,-0.078973,2.064682,996.264315,-1.093506,3312.011719,7.898438,3799.560547,23.272705,-5245.849609,2,861.444822,0.414764
1,-6,0.037659,-0.017711,3,-6,0.419037,0.016899,0.624329,1,24,-0.532135,false,401.490173,0.810852,-0.772186,993.243907,976.663076,0.279556,999.535225,0.231827,998.602141,996.831291,0.913986,992.535743,0.795486,0.099850,3.482805,998.108678,-1.801025,-6357.177734,-8.729736,4324.462891,8.181152,-910.644531,1,975.373752,0.318016
4,-14,-0.452667,0.005544,4,-14,-0.966705,-0.011574,0.688583,0,23,0.020203,true,1946.446228,0.061646,0.291931,996.893789,976.922326,0.559189,990.510722,0.045807,967.666425,938.122616,0.153137,989.793809,0.054092,-0.030261,2.322136,998.969744,-9.793945,-7228.027344,0.177979,1160.644531,11.136475,-5687.255859,0,961.029265,0.088165
3,-8,-0.679535,0.019614,0,-8,-0.629700,0.021333,0.546432,1,46,0.416626,false,4393.803711,0.106918,0.749512,872.876099,981.061270,0.887573,944.848531,0.526611,992.493827,977.263244,0.466232,999.183387,0.983078,-0.034378,1.057285,998.891883,-10.461914,-4087.646484,19.118408,4484.619141,1.846436,3726.318359,1,999.797076,0.444427
0,-7,0.151062,0.013346,5,-7,-0.832794,0.006361,0.658615,1,40,0.713226,true,2015.487061,0.678833,-0.405640,998.578373,949.323975,0.810867,993.686596,0.564896,897.867883,982.187797,0.802048,971.596052,0.859329,-0.077112,3.788222,997.947708,16.427490,7319.335938,-19.026123,-5366.699219,12.889160,4438.720703,1,837.934936,0.385620
4,-13,-0.594666,0.020415,3,-13,-0.414856,-0.004183,0.203415,1,12,-0.153839,true,706.633606,0.173645,0.558197,971.146013,933.037998,0.476410,995.467660,0.470078,961.897800,983.985634,0.417175,965.756650,0.083420,-0.061584,0.771885,999.802323,20.187744,-4488.769531,-1.717529,-555.419922,11.280762,745.117188,2,986.661178,0.035248
1,-8,-0.396912,0.005545,1,-8,-0.891754,0.010455,0.650208,0,21,-0.690033,false,3195.878296,0.963455,-0.615997,891.797463,937.172928,0.491425,980.355180,0.878662,987.204600,991.222469,0.967682,946.804570,0.833023,-0.063611,4.495033,997.845322,-4.922607,3444.580078,12.813721,-5142.089844,-1.970215,-47.363281,2,691.074210,0.461243
3,4,-0.960052,0.013163,2,4,-0.039948,0.015721,0.994400,1,14,0.886536,false,4002.085266,0.150620,-0.607269,978.225732,998.862945,0.693024,989.982006,0.873871,965.976920,989.218947,0.325058,998.546512,0.418121,-0.092944,0.678928,999.548025,-2.052246,-3882.324219,-12.427002,5778.808594,6.959473,-6132.568359,0,967.348437,0.349197
1,-20,0.130066,0.005900,5,-20,0.977509,0.015830,0.081299,2,47,-0.987549,true,1557.771912,0.394379,-0.576111,995.339879,964.348211,0.430573,982.436423,0.466980,971.319886,994.596685,0.934387,993.959961,0.715530,-0.036447,0.162136,999.936202,-12.417480,4802.490234,-20.824951,-3424.072266,11.364258,178.710938,0,959.798767,0.201973
5,-22,0.993530,-0.015160,4,-22,0.292542,0.008262,0.675095,0,14,-0.083649,false,1832.961121,0.053726,-0.129272,994.109720,926.285314,0.302505,974.574955,0.388489,911.363759,962.375746,0.605774,996.276824,0.565857,-0.099994,7.528705,999.511560,-5.794189,-2415.527344,-18.562500,5166.748047,5.614014,-6620.849609,1,922.324514,0.044044
3,-12,0.500977,0.012157,4,-12,-0.730591,0.010767,0.658493,0,25,-0.491638,true,5822.839355,0.163284,0.464905,984.140496,984.190249,0.317719,990.999912,0.567062,950.201440,996.096697,0.637909,983.363100,0.850586,0.012927,0.453735,999.644835,-21.226318,-3020.019531,4.756348,4104.980469,-1.801758,-449.707031,1,901.785505,0.105576
0,-6,-0.110809,-0.011596,3,-6,-0.297516,0.005405,0.797379,0,29,0.676453,true,4989.722290,0.468445,0.391235,994.058294,941.855747,0.371948,988.220598,0.450974,981.343494,957.291273,0.079773,986.872205,0.539032,-0.099768,4.163738,999.388757,-18.150879,-2171.142578,1.551270,563.964844,1.668457,919.189453,1,993.602438,0.163292
0,-4,0.632233,-0.013965,4,-4,-0.016907,0.022543,0.643997,1,43,0.721497,true,2451.649780,0.714935,-0.515106,982.666029,968.217043,0.062546,986.190078,0.616806,991.879202,944.761166,0.667755,996.942817,0.691650,-0.023270,3.724145,998.090409,-3.016846,7816.406250,7.857422,5600.097656,-15.409424,4567.382813,2,803.271036,0.098915
1,-1,-0.135773,-0.011477,5,-1,0.484955,-0.005256,0.066788,1,37,0.826111,false,408.552551,0.382538,0.018585,957.539159,989.388905,0.878601,953.836707,0.072189,999.580999,995.416624,0.643692,971.272371,0.792145,0.025018,6.232744,997.505128,11.096924,5163.818359,8.324707,6937.500000,10.986328,3741.699219,2,839.989066,0.462029
2,-2,-0.261078,-0.015044,3,-2,0.169556,0.013383,0.552002,2,5,-0.073486,true,1126.114502,0.955795,0.229340,992.937576,994.694004,0.869980,960.918592,0.712326,974.812333,991.946199,0.514557,975.894515,0.638779,-0.090988,2.426829,999.537278,17.054443,1771.728516,-7.835449,-7209.716797,22.354248,-3742.431641,1,896.224894,0.488907
1,-3,-0.946747,0.001419,4,-3,0.967957,0.023178,0.277191,2,22,0.213898,true,5184.546509,0.014389,-0.525879,901.056647,952.212004,0.727646,990.053629,0.734070,986.701141,989.292174,0.007568,954.863551,0.929352,-0.056833,3.816305,999.789771,-20.373779,-6693.359375,-12.302490,1836.425781,-21.971924,-5928.710938,0,903.340259,0.378662
5,-9,-0.643982,0.003378,3,-9,0.355164,-0.001284,0.420242,0,33,0.509766,false,2803.551025,0.134033,-0.523590,983.460499,963.339134,0.555450,993.649957,0.394760,996.589783,964.556400,0.607529,995.553098,0.116135,0.065271,1.725551,995.296240,8.520996,-7464.355469,21.535400,4784.423828,7.847900,-62.011719,1,948.667606,0.074615
1,-4,-0.173340,0.009828,1,-4,-0.607513,0.005595,0.299744,1,25,0.777374,false,5093.587952,0.681915,-0.197968,982.086883,995.315619,0.816238,988.118078,0.805878,910.224193,909.214464,0.218170,989.210798,0.517334,-0.082864,1.341512,999.632047,20.328369,5641.357422,20.466797,492.675781,-2.666748,-3258.789063,1,970.030346,0.081032
2,1,-0.113159,-0.021748,4,1,-0.281647,-0.007170,0.156769,1,42,0.914551,true,3101.145020,0.325943,0.525238,953.273363,997.299939,0.128418,990.223139,0.562790,903.838283,994.586320,0.748062,998.569907,0.791702,0.089774,2.952609,999.697493,3.499512,2637.207031,-23.565674,4421.142578,-13.926270,-861.083984,1,817.804836,0.278496
0,-20,-0.971832,0.005196,4,-20,-0.598785,-0.015467,0.265991,1,42,0.061432,true,4672.889404,0.979050,0.514404,980.401444,968.219732,0.942383,984.850414,0.428146,977.170469,995.563078,0.701233,999.749037,0.769424,-0.082816,5.270097,998.457589,6.573486,-7894.287109,-4.017334,-7886.718750,4.835449,2516.357422,0,958.216313,0.379372
4,19,0.165558,0.013336,3,19,0.751740,0.019070,0.304352,1,0,-0.174927,false,5706.431885,0.035782,-0.831329,925.296539,980.756320,0.970871,995.407500,0.488571,998.617438,977.850279,0.372635,989.031430,0.343506,-0.022455,3.496063,996.635673,9.323730,6995.361328,-3.441650,-3128.662109,-12.709717,-6055.419922,1,903.183958,0.415337
0,23,0.518646,-0.014207,3,23,-0.735413,-0.006664,0.869690,1,14,0.433167,false,1156.190491,0.821274,-0.184570,980.770151,975.198277,0.613281,945.718734,0.504501,986.491991,997.418723,0.959000,979.002979,0.597794,-0.019766,3.004087,999.894038,-4.382080,-7775.390625,18.077637,-2794.677734,-10.566650,-7765.869141,2,980.671334,0.284950
1,12,0.493408,-0.008357,2,12,-0.834930,0.016560,0.596924,0,29,0.867218,false,2759.959106,0.367050,0.033905,919.688433,993.705139,0.029251,961.861317,0.946365,956.913620,974.469539,0.393707,987.482246,0.076553,-0.009937,0.344255,996.860807,-9.778564,-4219.238281,-7.156494,-515.380859,-5.948730,4967.529297,0,797.092496,0.023987
5,21,-0.968048,-0.005316,2,21,-0.936096,-0.022840,0.782089,1,25,0.744598,false,1390.588379,0.375061,-0.802368,980.882955,969.503498,0.196350,974.394119,0.419403,955.942121,978.760079,0.810608,988.608101,0.516907,0.060629,4.909806,999.252677,-18.822510,-1983.398438,-18.075439,4375.000000,-12.514160,-5583.984375,1,722.744969,0.142929
1,21,-0.612457,0.012092,2,21,-0.892578,0.009476,0.537933,1,19,0.978729,true,3362.087708,0.237427,0.267761,979.765337,977.266985,0.006027,983.239529,0.365265,992.588805,958.846749,0.900040,992.932045,0.686829,-0.053793,0.505470,999.949962,5.287354,-7973.144531,-9.528076,-7133.544922,-21.530273,-3386.474609,1,983.175786,0.051453
1,3,0.264862,-0.006071,4,3,0.544952,-0.007648,0.357071,1,19,0.292267,false,4717.333679,0.740356,0.347443,970.334610,997.400159,0.897125,963.184729,0.832260,970.202145,985.193245,0.827713,983.923278,0.960022,-0.040582,4.844954,998.589625,-11.451416,5059.814453,23.972168,1495.849609,-6.485596,465.576172,1,973.068964,0.242317
3,-23,-0.069214,-0.007291,1,-23,-0.718842,-0.008292,0.906830,1,46,-0.207062,false,6765.666809,0.451431,0.953735,974.098631,985.296077,0.550140,956.302243,0.234512,996.824817,997.832455,0.671417,966.914134,0.290070,-0.068774,5.603908,999.528860,-19.315430,-4117.431641,23.253662,2503.906250,-0.567627,503.662109,0,995.433216,0.191551
2,-13,-0.110992,-0.007628,1,-13,-0.907501,-0.003255,0.006546,0,15,-0.054047,true,1024.927673,0.341293,-0.833221,920.055555,995.407500,0.369110,815.841673,0.929947,998.899190,993.978790,0.646164,925.927017,0.278046,0.026883,6.412866,999.768829,-14.132080,375.488281,-23.072021,-2113.281250,-5.140137,5713.134766,2,607.799615,0.230194
1,12,0.652527,0.012885,2,12,0.154968,0.009045,0.034592,1,26,-0.979401,true,4602.387390,0.105057,-0.742767,962.713952,977.674228,0.653351,996.739207,0.190292,974.352120,987.519618,0.486969,983.498478,0.443863,0.076886,1.260186,999.610574,8.578857,-7024.414063,15.439453,7701.660156,-6.742676,-1764.404297,1,921.932127,0.149498
5,-22,0.519989,-0.012435,2,-22,-0.658630,0.001485,0.432312,1,33,0.736664,true,6844.570618,0.482346,0.728546,995.303710,969.375500,0.871643,997.389606,0.279404,999.634040,928.693657,0.683151,990.598516,0.906723,-0.051337,0.446519,996.705284,-8.271240,-5183.349609,3.035889,-2453.613281,-7.085449,-2662.109375,2,819.972470,0.148193
3,-24,0.927612,-0.000748,0,-24,0.883392,0.021111,0.694458,0,6,0.036835,true,2796.610413,0.091599,-0.763550,969.357528,922.352192,0.175797,970.264133,0.108292,972.804484,986.893906,0.144424,969.367800,0.352646,-0.072119,0.836656,999.501969,-13.322754,-3934.082031,10.595215,-818.847656,4.003418,1133.056641,1,874.239182,0.061058
2,15,0.726318,0.013470,1,15,-0.544678,-0.005289,0.870255,2,33,0.624023,true,5919.642639,0.503677,0.756012,980.043996,990.977114,0.852692,994.040488,0.469055,981.222358,976.835890,0.770645,976.117782,0.723129,0.062234,6.999864,999.664996,-4.661133,6277.832031,22.461182,1499.267578,11.782471,4575.195313,1,810.780679,0.372505
1,-10,-0.423309,-0.003085,4,-10,0.332062,-0.000880,0.840714,1,48,0.802887,true,2330.980530,0.216019,0.647491,992.651419,915.110727,0.459396,998.108161,0.429855,999.707806,974.235201,0.023071,997.251167,0.321945,-0.014474,1.458630,997.862550,-20.393555,-16.113281,9.532471,5386.474609,-15.853271,-7800.292969,0,900.245513,0.022331
1,-18,-0.961273,-0.004762,3,-18,-0.796783,0.009336,0.699066,0,8,-0.762787,false,7037.203064,0.986816,-0.613708,998.560633,978.260813,0.210831,998.154098,0.127701,882.325871,966.208374,0.142944,956.508454,0.782669,0.019144,0.560409,999.363974,5.772217,-4681.884766,6.613770,2949.951172,11.816162,-4353.515625,2,967.666607,0.331009
4,-15,0.314667,-0.011873,1,-15,0.413391,-0.008610,0.012833,0,32,-0.994843,true,4906.800232,0.923462,0.044495,896.823637,987.172440,0.657593,975.421780,0.672806,992.096300,909.104760,0.477310,976.450441,0.880341,-0.027716,0.497016,999.813028,11.470459,-3185.546875,-4.344727,5373.046875,3.791016,1205.810547,1,998.149327,0.213707
3,19,0.750122,0.016088,2,19,-0.241638,0.007074,0.751083,1,32,0.719757,false,2772.013855,0.579330,0.156281,999.280822,983.809639,0.342041,998.616633,0.222916,917.956298,957.004873,0.400192,994.091468,0.240952,0.022952,0.318358,999.872834,14.614746,3678.955078,-20.410400,1210.205078,-16.519043,2483.642578,1,863.376887,0.498634
4,13,-0.912506,0.014397,5,13,0.776306,-0.009406,0.807495,1,48,-0.702667,true,5715.564270,0.074188,-0.533325,994.145224,983.951250,0.865036,998.315859,0.204910,999.642161,977.542298,0.115799,976.071718,0.261902,-0.081784,2.927204,999.426295,7.070068,-1600.830078,-11.649902,-1383.300781,13.961426,-5610.595703,0,917.728353,0.139145
1,-19,-0.406433,0.014076,3,-19,-0.832092,-0.000027,0.073746,2,25,0.018951,true,6324.511719,0.986496,0.502228,978.751266,999.213679,0.563110,995.379194,0.745422,997.351155,972.322422,0.748428,988.815919,0.723160,-0.005170,5.099483,999.875481,17.038330,-2789.550781,-11.250732,5117.431641,10.741699,-632.812500,0,998.129175,0.328827
3,-15,-0.740570,-0.021812,4,-15,-0.743835,-0.011622,0.079163,1,46,-0.709229,false,2132.625122,0.979919,0.483978,996.505128,967.832215,0.247864,999.964517,0.305725,934.737116,984.651104,0.148483,975.771706,0.183990,0.071228,6.031352,999.382697,-2.713623,1635.742188,-20.577393,-386.718750,-2.000977,3864.990234,0,951.898912,0.124565
3,21,0.949524,-0.020266,5,21,0.094757,0.005428,0.317108,2,41,0.400146,true,7677.565918,0.466141,0.415436,992.637688,992.487687,0.398407,977.539523,0.739487,935.137177,985.788056,0.660965,970.277749,0.791779,0.043524,4.121843,999.840367,-20.367188,243.652344,-0.229980,-1790.039063,-1.255371,655.761719,2,937.035154,0.105988
3,7,-0.227051,-0.004432,5,7,0.917389,0.006508,0.964294,0,24,-0.064392,true,6195.075378,0.504379,0.569794,985.734678,993.185723,0.708710,985.794053,0.272339,983.316832,948.632530,0.249176,969.624488,0.965454,-0.060669,3.144674,998.041975,-12.359619,4583.251953,16.939453,-7756.103516,9.945557,-540.039063,1,983.809791,0.257881
0,18,-0.036591,0.000917,1,18,0.143921,-0.004994,0.507355,2,44,-0.034973,true,6888.893127,0.762970,-0.431824,968.098437,929.073483,0.950394,995.892915,0.664597,926.875634,916.888381,0.339127,976.462034,0.117569,-0.023065,2.846736,999.054933,-9.792480,-3379.150391,-20.184814,-5261.474609,4.632568,-5021.240234,2,982.645214,0.381927
2,23,-0.707642,0.015919,2,23,-0.522919,0.014548,0.462799,0,12,0.295258,true,3916.362610,0.788757,-0.366455,905.085046,992.985793,0.417740,950.193044,0.314224,996.328811,980.195909,0.421844,998.082697,0.029663,0.022144,6.988518,999.787340,2.135010,3131.835938,13.912354,-6118.896484,-17.596436,4864.013672,2,810.295077,0.097321
4,3,-0.679688,-0.009129,2,3,0.285522,-0.002531,0.529388,2,34,0.253326,false,4825.339355,0.793137,0.289032,987.092809,946.704612,0.286636,950.801199,0.599686,966.472330,942.925296,0.120621,992.497408,0.338699,-0.037024,4.731852,997.900384,-10.338867,-4104.736328,-1.278809,934.814453,9.459229,-1863.037109,0,685.832699,0.046440
1,-19,-0.298157,0.023531,2,-19,-0.672028,-0.022717,0.218170,1,2,0.868500,false,2314.055176,0.204376,0.217102,988.302195,978.117483,0.814453,999.302380,0.960098,978.124714,950.396529,0.660690,986.954441,0.775208,-0.047778,1.136165,997.190276,-4.115479,733.642578,-11.710693,1182.861328,13.391602,-7439.697266,1,985.162835,0.157249
2,0,0.555725,-0.020302,5,0,0.404419,0.008933,0.201767,2,35,-0.613586,false,6748.619690,0.816269,0.865967,994.857246,954.145742,0.038483,960.389087,0.832840,971.510226,960.050864,0.839600,996.758689,0.545319,-0.018240,1.619603,996.225707,21.494385,1940.673828,-1.275879,1912.597656,-7.760010,6840.576172,1,989.711599,0.344872
